date,ta,tb,tc
2021-07-28 07:00:00,681,562,555
2021-07-28 08:00:00,1191,930,918
2021-07-28 09:00:00,6145,1882,1794
2021-07-28 10:00:00,16506,2490,2397
2021-07-28 11:00:00,8957,1976,1925
2021-07-28 12:00:00,6585,1531,1485
2021-07-28 13:00:00,7974,1526,1441
2021-07-28 14:00:00,7998,2621,2554
2021-07-28 15:00:00,7818,2771,2699
2021-07-28 16:00:00,6948,2086,2030
2021-07-28 17:00:00,9327,2254,2169
2021-07-28 18:00:00,7115,1603,1556
2021-07-28 19:00:00,5791,1635,1596
2021-07-28 20:00:00,4623,959,933
2021-07-28 21:00:00,4422,917,890
2021-07-28 22:00:00,5142,747,729
2021-07-28 23:00:00,3008,517,498
2021-07-29 00:00:00,1447,422,416
2021-07-29 01:00:00,261,191,183
2021-07-29 02:00:00,131,96,92
2021-07-29 03:00:00,153,132,129
2021-07-29 04:00:00,78,71,69
2021-07-29 05:00:00,137,121,119
2021-07-29 06:00:00,321,271,264
2021-07-29 07:00:00,667,504,503
2021-07-29 08:00:00,1093,742,726
2021-07-29 09:00:00,5958,1784,1710
2021-07-29 10:00:00,7961,2338,2268
2021-07-29 11:00:00,7735,1762,1692
2021-07-29 12:00:00,8788,1591,1547
2021-07-29 13:00:00,6416,1446,1389
2021-07-29 14:00:00,6570,1612,1549
2021-07-29 15:00:00,8183,2397,2331
2021-07-29 16:00:00,7216,2179,2081
2021-07-29 17:00:00,7193,2569,2512
2021-07-29 18:00:00,7176,1460,1403
2021-07-29 19:00:00,4705,1159,1115
2021-07-29 20:00:00,4524,920,880
2021-07-29 21:00:00,4602,892,880
2021-07-29 22:00:00,3943,632,615
2021-07-29 23:00:00,3174,494,476
2021-07-30 00:00:00,783,324,319
2021-07-30 01:00:00,228,184,182
2021-07-30 02:00:00,90,66,65
2021-07-30 03:00:00,61,55,53
2021-07-30 04:00:00,147,138,138
2021-07-30 05:00:00,106,93,92
2021-07-30 06:00:00,307,238,235
2021-07-30 07:00:00,554,403,399
2021-07-30 08:00:00,1094,694,679
2021-07-30 09:00:00,5661,1710,1628
2021-07-30 10:00:00,7388,2009,1961
2021-07-30 11:00:00,10419,1916,1863
2021-07-30 12:00:00,5924,1361,1314
2021-07-30 13:00:00,6594,1331,1296
2021-07-30 14:00:00,6974,2243,2193
2021-07-30 15:00:00,7297,2528,2464
2021-07-30 16:00:00,6695,1996,1932
2021-07-30 17:00:00,5978,1605,1523
2021-07-30 18:00:00,6076,1323,1281
2021-07-30 19:00:00,4053,1176,1153
2021-07-30 20:00:00,4355,961,937
2021-07-30 21:00:00,4644,858,836
2021-07-30 22:00:00,3678,732,715
2021-07-30 23:00:00,2553,449,440
2021-07-31 00:00:00,1136,352,347
2021-07-31 01:00:00,292,198,193
2021-07-31 02:00:00,127,104,103
2021-07-31 03:00:00,161,151,146
2021-07-31 04:00:00,79,71,71
2021-07-31 05:00:00,129,120,120
2021-07-31 06:00:00,245,206,204
2021-07-31 07:00:00,603,470,468
2021-07-31 08:00:00,891,591,583
2021-07-31 09:00:00,5045,1481,1439
2021-07-31 10:00:00,7634,2139,2087
2021-07-31 11:00:00,6894,1689,1618
2021-07-31 12:00:00,6581,1384,1358
2021-07-31 13:00:00,6618,1294,1260
2021-07-31 14:00:00,6048,1528,1453
2021-07-31 15:00:00,6538,2001,1951
2021-07-31 16:00:00,6520,1677,1618
2021-07-31 17:00:00,5784,1658,1607
2021-07-31 18:00:00,6120,1274,1217
2021-07-31 19:00:00,4404,914,885
2021-07-31 20:00:00,4041,953,925
2021-07-31 21:00:00,3866,769,743
2021-07-31 22:00:00,3638,832,811
2021-07-31 23:00:00,2184,442,431
2021-08-01 00:00:00,1076,410,406
2021-08-01 01:00:00,269,191,189
2021-08-01 02:00:00,151,131,131
2021-08-01 03:00:00,96,85,83
2021-08-01 04:00:00,69,60,60
2021-08-01 05:00:00,104,95,95
2021-08-01 06:00:00,266,228,228
2021-08-01 07:00:00,516,412,412
2021-08-01 08:00:00,1025,640,627
2021-08-01 09:00:00,4874,1489,1441
2021-08-01 10:00:00,10779,2296,2226
2021-08-01 11:00:00,10758,1703,1658
2021-08-01 12:00:00,7317,1661,1629
2021-08-01 13:00:00,6023,1338,1285
2021-08-01 14:00:00,5938,1409,1348
2021-08-01 15:00:00,7050,2056,1986
2021-08-01 16:00:00,7065,1884,1816
2021-08-01 17:00:00,7124,1655,1596
2021-08-01 18:00:00,6621,1635,1590
2021-08-01 19:00:00,4386,1107,1076
2021-08-01 20:00:00,3965,894,868
2021-08-01 21:00:00,4173,782,758
2021-08-01 22:00:00,3826,654,636
2021-08-01 23:00:00,2580,496,480
2021-08-02 00:00:00,1419,405,402
2021-08-02 01:00:00,313,186,185
2021-08-02 02:00:00,174,91,90
2021-08-02 03:00:00,133,118,115
2021-08-02 04:00:00,75,59,58
2021-08-02 05:00:00,158,138,137
2021-08-02 06:00:00,335,298,298
2021-08-02 07:00:00,682,517,514
2021-08-02 08:00:00,1172,790,769
2021-08-02 09:00:00,5982,2003,1936
2021-08-02 10:00:00,9800,4696,4615
2021-08-02 11:00:00,10488,3564,3470
2021-08-02 12:00:00,8238,1501,1463
2021-08-02 13:00:00,7100,1549,1468
2021-08-02 14:00:00,9275,4312,4228
2021-08-02 15:00:00,8539,4120,4011
2021-08-02 16:00:00,6829,2046,1977
2021-08-02 17:00:00,14545,1903,1860
2021-08-02 18:00:00,16149,1490,1443
2021-08-02 19:00:00,5509,1230,1204
2021-08-02 20:00:00,4071,1127,1094
2021-08-02 21:00:00,4449,1005,978
2021-08-02 22:00:00,5563,793,776
2021-08-02 23:00:00,2418,492,487
2021-08-03 00:00:00,1583,415,411
2021-08-03 01:00:00,282,191,188
2021-08-03 02:00:00,150,136,133
2021-08-03 03:00:00,102,95,95
2021-08-03 04:00:00,57,50,50
2021-08-03 05:00:00,108,94,92
2021-08-03 06:00:00,340,281,278
2021-08-03 07:00:00,663,499,497
2021-08-03 08:00:00,1429,938,927
2021-08-03 09:00:00,5451,1844,1772
2021-08-03 10:00:00,10575,2330,2257
2021-08-03 11:00:00,15963,2012,1933
2021-08-03 12:00:00,11196,1694,1641
2021-08-03 13:00:00,6492,1517,1451
2021-08-03 14:00:00,13364,3039,2953
2021-08-03 15:00:00,6591,2060,1995
2021-08-03 16:00:00,9171,1799,1745
2021-08-03 17:00:00,6626,2345,2279
2021-08-03 18:00:00,6269,1397,1363
2021-08-03 19:00:00,10063,1189,1143
2021-08-03 20:00:00,10169,1081,1055
2021-08-03 21:00:00,4339,938,920
2021-08-03 22:00:00,3855,748,729
2021-08-03 23:00:00,2645,537,527
2021-08-04 00:00:00,1028,394,390
2021-08-04 01:00:00,487,174,172
2021-08-04 02:00:00,205,146,142
2021-08-04 03:00:00,109,104,104
2021-08-04 04:00:00,79,72,72
2021-08-04 05:00:00,133,115,114
2021-08-04 06:00:00,371,321,317
2021-08-04 07:00:00,710,567,563
2021-08-04 08:00:00,1183,874,861
2021-08-04 09:00:00,5755,1880,1817
2021-08-04 10:00:00,7269,2357,2300
2021-08-04 11:00:00,6891,2017,1950
2021-08-04 12:00:00,7567,1638,1605
2021-08-04 13:00:00,6532,1561,1491
2021-08-04 14:00:00,7395,2019,1958
2021-08-04 15:00:00,6419,1634,1561
2021-08-04 16:00:00,6684,1710,1656
2021-08-04 17:00:00,7651,1699,1621
2021-08-04 18:00:00,6361,1501,1462
2021-08-04 19:00:00,4514,1061,1041
2021-08-04 20:00:00,4060,974,953
2021-08-04 21:00:00,4541,1050,1030
2021-08-04 22:00:00,4191,827,810
2021-08-04 23:00:00,3231,579,568
2021-08-05 00:00:00,1257,440,437
2021-08-05 01:00:00,278,176,174
2021-08-05 02:00:00,113,93,92
2021-08-05 03:00:00,107,97,97
2021-08-05 04:00:00,79,68,68
2021-08-05 05:00:00,137,125,124
2021-08-05 06:00:00,347,297,296
2021-08-05 07:00:00,775,612,610
2021-08-05 08:00:00,1227,904,890
2021-08-05 09:00:00,10820,1851,1758
2021-08-05 10:00:00,17364,2250,2162
2021-08-05 11:00:00,16173,1813,1760
2021-08-05 12:00:00,7865,1620,1587
2021-08-05 13:00:00,7306,1604,1541
2021-08-05 14:00:00,6715,1877,1811
2021-08-05 15:00:00,6679,1811,1752
2021-08-05 16:00:00,7124,1765,1680
2021-08-05 17:00:00,11540,1696,1636
2021-08-05 18:00:00,9740,1444,1400
2021-08-05 19:00:00,4527,1185,1152
2021-08-05 20:00:00,4401,1048,1013
2021-08-05 21:00:00,4616,910,886
2021-08-05 22:00:00,4074,726,703
2021-08-05 23:00:00,3016,539,533
2021-08-06 00:00:00,1941,418,409
2021-08-06 01:00:00,254,169,166
2021-08-06 02:00:00,134,106,104
2021-08-06 03:00:00,109,90,85
2021-08-06 04:00:00,156,147,140
2021-08-06 05:00:00,148,118,115
2021-08-06 06:00:00,371,314,312
2021-08-06 07:00:00,732,561,558
2021-08-06 08:00:00,1268,879,867
2021-08-06 09:00:00,5824,1850,1757
2021-08-06 10:00:00,7240,2273,2206
2021-08-06 11:00:00,9559,1797,1763
2021-08-06 12:00:00,7787,1604,1582
2021-08-06 13:00:00,7280,1504,1425
2021-08-06 14:00:00,6555,1615,1526
2021-08-06 15:00:00,6651,1836,1777
2021-08-06 16:00:00,6393,1509,1442
2021-08-06 17:00:00,6634,1793,1733
2021-08-06 18:00:00,6359,1552,1516
2021-08-06 19:00:00,4856,1034,1003
2021-08-06 20:00:00,4329,1013,990
2021-08-06 21:00:00,4295,858,832
2021-08-06 22:00:00,4140,718,695
2021-08-06 23:00:00,2857,511,503
2021-08-07 00:00:00,1040,408,399
2021-08-07 01:00:00,265,180,178
2021-08-07 02:00:00,184,155,155
2021-08-07 03:00:00,105,85,85
2021-08-07 04:00:00,101,87,86
2021-08-07 05:00:00,150,115,114
2021-08-07 06:00:00,364,295,293
2021-08-07 07:00:00,704,536,534
2021-08-07 08:00:00,1305,882,858
2021-08-07 09:00:00,8028,1650,1602
2021-08-07 10:00:00,14322,2137,2068
2021-08-07 11:00:00,7141,1797,1757
2021-08-07 12:00:00,7026,1497,1472
2021-08-07 13:00:00,6901,1559,1489
2021-08-07 14:00:00,8437,1498,1425
2021-08-07 15:00:00,6588,1493,1431
2021-08-07 16:00:00,6305,1501,1453
2021-08-07 17:00:00,5964,1463,1407
2021-08-07 18:00:00,15213,1224,1188
2021-08-07 19:00:00,7552,991,961
2021-08-07 20:00:00,4206,855,834
2021-08-07 21:00:00,4574,947,926
2021-08-07 22:00:00,4265,828,807
2021-08-07 23:00:00,2842,542,531
2021-08-08 00:00:00,1146,460,455
2021-08-08 01:00:00,264,182,180
2021-08-08 02:00:00,171,135,134
2021-08-08 03:00:00,107,100,98
2021-08-08 04:00:00,92,73,73
2021-08-08 05:00:00,151,130,130
2021-08-08 06:00:00,306,266,265
2021-08-08 07:00:00,694,530,528
2021-08-08 08:00:00,1276,836,825
2021-08-08 09:00:00,5385,1723,1663
2021-08-08 10:00:00,8332,2319,2267
2021-08-08 11:00:00,9929,1919,1852
2021-08-08 12:00:00,6840,1556,1517
2021-08-08 13:00:00,6224,1417,1377
2021-08-08 14:00:00,5459,1526,1480
2021-08-08 15:00:00,6118,1559,1494
2021-08-08 16:00:00,5840,1476,1416
2021-08-08 17:00:00,6478,1435,1377
2021-08-08 18:00:00,7960,1320,1283
2021-08-08 19:00:00,5169,996,975
2021-08-08 20:00:00,9055,1774,1741
2021-08-08 21:00:00,8226,1383,1361
2021-08-08 22:00:00,7993,1249,1240
2021-08-08 23:00:00,4475,846,836
2021-08-09 00:00:00,2362,495,484
2021-08-09 01:00:00,434,228,226
2021-08-09 02:00:00,169,140,136
2021-08-09 03:00:00,98,69,68
2021-08-09 04:00:00,81,67,66
2021-08-09 05:00:00,157,115,114
2021-08-09 06:00:00,385,319,315
2021-08-09 07:00:00,818,613,608
2021-08-09 08:00:00,1420,972,953
2021-08-09 09:00:00,11396,1961,1877
2021-08-09 10:00:00,13310,2486,2406
2021-08-09 11:00:00,9451,2009,1956
2021-08-09 12:00:00,11435,1867,1828
2021-08-09 13:00:00,14324,1678,1596
2021-08-09 14:00:00,8514,1959,1842
2021-08-09 15:00:00,9003,1928,1810
2021-08-09 16:00:00,8833,2417,2313
2021-08-09 17:00:00,9896,1690,1615
2021-08-09 18:00:00,8432,1580,1537
2021-08-09 19:00:00,6158,1327,1296
2021-08-09 20:00:00,5629,1212,1185
2021-08-09 21:00:00,5848,1169,1149
2021-08-09 22:00:00,6443,952,937
2021-08-09 23:00:00,4019,656,642
2021-08-10 00:00:00,1606,503,496
2021-08-10 01:00:00,458,221,214
2021-08-10 02:00:00,187,141,127
2021-08-10 03:00:00,130,108,93
2021-08-10 04:00:00,87,77,75
2021-08-10 05:00:00,177,142,138
2021-08-10 06:00:00,462,399,398
2021-08-10 07:00:00,950,787,785
2021-08-10 08:00:00,1748,1193,1177
2021-08-10 09:00:00,9022,2226,2156
2021-08-10 10:00:00,12496,2683,2567
2021-08-10 11:00:00,12758,2180,2101
2021-08-10 12:00:00,14020,1957,1915
2021-08-10 13:00:00,17669,1940,1862
2021-08-10 14:00:00,10258,2057,1980
2021-08-10 15:00:00,8301,2264,2174
2021-08-10 16:00:00,9310,2049,1957
2021-08-10 17:00:00,8665,1845,1765
2021-08-10 18:00:00,10604,1746,1695
2021-08-10 19:00:00,6051,1373,1336
2021-08-10 20:00:00,5939,1288,1259
2021-08-10 21:00:00,5796,1120,1101
2021-08-10 22:00:00,6780,977,956
2021-08-10 23:00:00,3614,676,647
2021-08-11 00:00:00,1382,585,574
2021-08-11 01:00:00,386,237,234
2021-08-11 02:00:00,177,148,146
2021-08-11 03:00:00,119,107,107
2021-08-11 04:00:00,112,104,103
2021-08-11 05:00:00,214,202,202
2021-08-11 06:00:00,553,493,492
2021-08-11 07:00:00,1097,941,939
2021-08-11 08:00:00,1810,1434,1417
2021-08-11 09:00:00,6691,2487,2420
2021-08-11 10:00:00,11546,2690,2595
2021-08-11 11:00:00,14505,2289,2218
2021-08-11 12:00:00,15469,1897,1859
2021-08-11 13:00:00,13208,1865,1786
2021-08-11 14:00:00,11541,2164,2029
2021-08-11 15:00:00,9235,2268,2203
2021-08-11 16:00:00,8172,1980,1891
2021-08-11 17:00:00,8109,2173,2105
2021-08-11 18:00:00,12730,1755,1672
2021-08-11 19:00:00,10373,1488,1444
2021-08-11 20:00:00,10314,1467,1436
2021-08-11 21:00:00,7601,1143,1102
2021-08-11 22:00:00,6880,1050,1026
2021-08-11 23:00:00,4179,691,674
2021-08-12 00:00:00,1617,534,529
2021-08-12 01:00:00,374,239,235
2021-08-12 02:00:00,154,119,118
2021-08-12 03:00:00,132,114,114
2021-08-12 04:00:00,117,90,90
2021-08-12 05:00:00,155,146,145
2021-08-12 06:00:00,482,438,436
2021-08-12 07:00:00,956,812,808
2021-08-12 08:00:00,1847,1328,1311
2021-08-12 09:00:00,6888,2359,2271
2021-08-12 10:00:00,11254,2663,2582
2021-08-12 11:00:00,7970,2282,2216
2021-08-12 12:00:00,9903,2372,2328
2021-08-12 13:00:00,9488,2205,2142
2021-08-12 14:00:00,8480,2465,2368
2021-08-12 15:00:00,8327,2019,1929
2021-08-12 16:00:00,7654,1989,1926
2021-08-12 17:00:00,8055,1835,1771
2021-08-12 18:00:00,9015,1738,1697
2021-08-12 19:00:00,6384,1386,1351
2021-08-12 20:00:00,5643,1237,1208
2021-08-12 21:00:00,5583,1173,1161
2021-08-12 22:00:00,6811,1177,1166
2021-08-12 23:00:00,3721,742,728
2021-08-13 00:00:00,1890,627,617
2021-08-13 01:00:00,379,270,269
2021-08-13 02:00:00,166,147,146
2021-08-13 03:00:00,176,164,163
2021-08-13 04:00:00,158,147,147
2021-08-13 05:00:00,184,166,166
2021-08-13 06:00:00,540,483,481
2021-08-13 07:00:00,1010,831,826
2021-08-13 08:00:00,1627,1314,1304
2021-08-13 09:00:00,6950,2352,2273
2021-08-13 10:00:00,10573,2500,2423
2021-08-13 11:00:00,8288,2394,2348
2021-08-13 12:00:00,8822,2060,2023
2021-08-13 13:00:00,13434,1853,1799
2021-08-13 14:00:00,16134,1978,1913
2021-08-13 15:00:00,12628,2006,1931
2021-08-13 16:00:00,7937,1885,1804
2021-08-13 17:00:00,8990,1807,1750
2021-08-13 18:00:00,7835,1906,1856
2021-08-13 19:00:00,5832,1412,1384
2021-08-13 20:00:00,6132,1311,1266
2021-08-13 21:00:00,6134,1163,1136
2021-08-13 22:00:00,5156,923,893
2021-08-13 23:00:00,4674,1659,1642
2021-08-14 00:00:00,2327,908,902
2021-08-14 01:00:00,505,253,253
2021-08-14 02:00:00,181,140,140
2021-08-14 03:00:00,129,111,111
2021-08-14 04:00:00,122,95,94
2021-08-14 05:00:00,217,196,196
2021-08-14 06:00:00,543,482,481
2021-08-14 07:00:00,960,801,796
2021-08-14 08:00:00,1715,1241,1221
2021-08-14 09:00:00,6038,2145,2075
2021-08-14 10:00:00,8420,2470,2416
2021-08-14 11:00:00,15213,2043,1979
2021-08-14 12:00:00,16774,1715,1674
2021-08-14 13:00:00,10200,1618,1580
2021-08-14 14:00:00,8141,1889,1821
2021-08-14 15:00:00,7737,1899,1843
2021-08-14 16:00:00,9471,1845,1767
2021-08-14 17:00:00,11307,1627,1568
2021-08-14 18:00:00,8164,1378,1338
2021-08-14 19:00:00,5184,1158,1135
2021-08-14 20:00:00,5060,1140,1098
2021-08-14 21:00:00,5433,1245,1185
2021-08-14 22:00:00,5148,1102,1081
2021-08-14 23:00:00,3395,617,606
2021-08-15 00:00:00,2034,542,536
2021-08-15 01:00:00,337,235,231
2021-08-15 02:00:00,191,163,163
2021-08-15 03:00:00,123,108,106
2021-08-15 04:00:00,119,109,107
2021-08-15 05:00:00,191,181,181
2021-08-15 06:00:00,388,348,347
2021-08-15 07:00:00,740,618,615
2021-08-15 08:00:00,1388,1014,990
2021-08-15 09:00:00,5702,1856,1804
2021-08-15 10:00:00,8536,2663,2608
2021-08-15 11:00:00,7231,1903,1846
2021-08-15 12:00:00,9739,1791,1762
2021-08-15 13:00:00,11143,1742,1692
2021-08-15 14:00:00,11942,1937,1874
2021-08-15 15:00:00,11639,1791,1699
2021-08-15 16:00:00,7800,1877,1826
2021-08-15 17:00:00,7600,1709,1653
2021-08-15 18:00:00,6907,1637,1588
2021-08-15 19:00:00,4850,1238,1206
2021-08-15 20:00:00,4909,1129,1081
2021-08-15 21:00:00,5141,1294,1261
2021-08-15 22:00:00,5282,855,837
2021-08-15 23:00:00,4310,670,657
2021-08-16 00:00:00,2201,463,457
2021-08-16 01:00:00,357,196,192
2021-08-16 02:00:00,148,130,126
2021-08-16 03:00:00,98,91,90
2021-08-16 04:00:00,81,67,67
2021-08-16 05:00:00,141,127,126
2021-08-16 06:00:00,328,285,284
2021-08-16 07:00:00,718,609,605
2021-08-16 08:00:00,1401,1080,1065
2021-08-16 09:00:00,6458,2149,2063
2021-08-16 10:00:00,8642,2602,2490
2021-08-16 11:00:00,8978,2276,2218
2021-08-16 12:00:00,10288,1881,1843
2021-08-16 13:00:00,11220,1809,1739
2021-08-16 14:00:00,9375,2060,1971
2021-08-16 15:00:00,11366,2130,1974
2021-08-16 16:00:00,11966,2011,1927
2021-08-16 17:00:00,12167,2248,2154
2021-08-16 18:00:00,13652,1778,1711
2021-08-16 19:00:00,7739,1474,1438
2021-08-16 20:00:00,5221,1374,1324
2021-08-16 21:00:00,5054,1121,1094
2021-08-16 22:00:00,6745,877,860
2021-08-16 23:00:00,4260,591,581
2021-08-17 00:00:00,2496,493,483
2021-08-17 01:00:00,361,204,199
2021-08-17 02:00:00,202,137,135
2021-08-17 03:00:00,158,145,140
2021-08-17 04:00:00,69,65,65
2021-08-17 05:00:00,151,142,138
2021-08-17 06:00:00,358,331,328
2021-08-17 07:00:00,831,683,675
2021-08-17 08:00:00,1501,1074,1065
2021-08-17 09:00:00,6318,2031,1948
2021-08-17 10:00:00,12332,2536,2418
2021-08-17 11:00:00,9194,2136,2019
2021-08-17 12:00:00,8331,1751,1712
2021-08-17 13:00:00,7657,1677,1609
2021-08-17 14:00:00,9019,3093,3027
2021-08-17 15:00:00,14258,1949,1858
2021-08-17 16:00:00,18866,1756,1668
2021-08-17 17:00:00,10938,1621,1551
2021-08-17 18:00:00,14087,1762,1720
2021-08-17 19:00:00,10348,1612,1578
2021-08-17 20:00:00,9735,1249,1207
2021-08-17 21:00:00,10024,1201,1178
2021-08-17 22:00:00,9420,1146,1124
2021-08-17 23:00:00,7951,616,601
2021-08-18 00:00:00,3153,457,450
2021-08-18 01:00:00,322,206,203
2021-08-18 02:00:00,148,119,116
2021-08-18 03:00:00,84,72,71
2021-08-18 04:00:00,97,79,79
2021-08-18 05:00:00,137,125,124
2021-08-18 06:00:00,286,250,249
2021-08-18 07:00:00,729,573,570
2021-08-18 08:00:00,1358,923,906
2021-08-18 09:00:00,6007,1832,1753
2021-08-18 10:00:00,10224,4312,4218
2021-08-18 11:00:00,8143,2066,2001
2021-08-18 12:00:00,10800,1652,1615
2021-08-18 13:00:00,10423,1562,1492
2021-08-18 14:00:00,7679,1772,1664
2021-08-18 15:00:00,7602,1769,1672
2021-08-18 16:00:00,7403,1857,1774
2021-08-18 17:00:00,9619,1834,1745
2021-08-18 18:00:00,7905,1916,1858
2021-08-18 19:00:00,6453,1387,1367
2021-08-18 20:00:00,5689,1205,1183
2021-08-18 21:00:00,5939,1147,1113
2021-08-18 22:00:00,5785,915,889
2021-08-18 23:00:00,4750,624,611
2021-08-19 00:00:00,1408,447,441
2021-08-19 01:00:00,291,190,185
2021-08-19 02:00:00,227,113,113
2021-08-19 03:00:00,98,85,85
2021-08-19 04:00:00,91,87,85
2021-08-19 05:00:00,176,164,164
2021-08-19 06:00:00,413,362,361
2021-08-19 07:00:00,754,635,633
2021-08-19 08:00:00,1294,943,930
2021-08-19 09:00:00,6330,1875,1777
2021-08-19 10:00:00,8790,2802,2728
2021-08-19 11:00:00,8484,2197,2136
2021-08-19 12:00:00,8112,1656,1617
2021-08-19 13:00:00,9704,1712,1652
2021-08-19 14:00:00,12351,1871,1783
2021-08-19 15:00:00,8914,1738,1672
2021-08-19 16:00:00,7796,1760,1696
2021-08-19 17:00:00,9936,1945,1861
2021-08-19 18:00:00,8920,1497,1454
2021-08-19 19:00:00,6277,1288,1249
2021-08-19 20:00:00,6293,1175,1152
2021-08-19 21:00:00,6017,1016,991
2021-08-19 22:00:00,6284,875,849
2021-08-19 23:00:00,4124,566,540
2021-08-20 00:00:00,1457,428,420
2021-08-20 01:00:00,256,164,161
2021-08-20 02:00:00,146,130,128
2021-08-20 03:00:00,93,71,70
2021-08-20 04:00:00,89,84,84
2021-08-20 05:00:00,118,105,105
2021-08-20 06:00:00,375,327,327
2021-08-20 07:00:00,680,542,539
2021-08-20 08:00:00,1289,894,877
2021-08-20 09:00:00,6564,1841,1776
2021-08-20 10:00:00,12397,2498,2415
2021-08-20 11:00:00,9842,2376,2303
2021-08-20 12:00:00,8974,1550,1525
2021-08-20 13:00:00,8196,1593,1506
2021-08-20 14:00:00,9357,2579,2510
2021-08-20 15:00:00,8642,2378,2320
2021-08-20 16:00:00,8964,2440,2348
2021-08-20 17:00:00,10535,1778,1713
2021-08-20 18:00:00,7286,1462,1418
2021-08-20 19:00:00,5824,1330,1294
2021-08-20 20:00:00,5655,1166,1136
2021-08-20 21:00:00,5923,1036,1013
2021-08-20 22:00:00,5780,837,820
2021-08-20 23:00:00,4609,618,611
2021-08-21 00:00:00,1753,404,401
2021-08-21 01:00:00,320,195,195
2021-08-21 02:00:00,133,115,114
2021-08-21 03:00:00,69,63,63
2021-08-21 04:00:00,61,54,54
2021-08-21 05:00:00,123,110,110
2021-08-21 06:00:00,352,303,299
2021-08-21 07:00:00,668,529,529
2021-08-21 08:00:00,1368,879,868
2021-08-21 09:00:00,6214,1702,1647
2021-08-21 10:00:00,15062,2402,2336
2021-08-21 11:00:00,15561,2445,2390
2021-08-21 12:00:00,14302,1807,1756
2021-08-21 13:00:00,14005,2033,1986
2021-08-21 14:00:00,12923,2025,1940
2021-08-21 15:00:00,12895,2367,2305
2021-08-21 16:00:00,14223,2243,2186
2021-08-21 17:00:00,11907,2246,2187
2021-08-21 18:00:00,10572,1804,1758
2021-08-21 19:00:00,8540,1303,1263
2021-08-21 20:00:00,8489,1288,1260
2021-08-21 21:00:00,9313,1208,1186
2021-08-21 22:00:00,9151,1071,1049
2021-08-21 23:00:00,7438,827,816
2021-08-22 00:00:00,3315,534,530
2021-08-22 01:00:00,498,272,271
2021-08-22 02:00:00,241,158,156
2021-08-22 03:00:00,114,78,77
2021-08-22 04:00:00,101,87,87
2021-08-22 05:00:00,154,113,113
2021-08-22 06:00:00,442,290,289
2021-08-22 07:00:00,1024,615,613
2021-08-22 08:00:00,1683,904,896
2021-08-22 09:00:00,9802,1976,1918
2021-08-22 10:00:00,12198,2591,2545
2021-08-22 11:00:00,11796,2174,2109
2021-08-22 12:00:00,11434,1812,1777
2021-08-22 13:00:00,12368,1917,1863
2021-08-22 14:00:00,10321,1783,1721
2021-08-22 15:00:00,11362,2278,2220
2021-08-22 16:00:00,10928,2230,2150
2021-08-22 17:00:00,11118,2096,2031
2021-08-22 18:00:00,14447,1665,1638
2021-08-22 19:00:00,11866,1385,1355
2021-08-22 20:00:00,10627,1379,1337
2021-08-22 21:00:00,9130,1284,1260
2021-08-22 22:00:00,8938,992,969
2021-08-22 23:00:00,5867,671,660
2021-08-23 00:00:00,2441,507,500
2021-08-23 01:00:00,390,207,203
2021-08-23 02:00:00,196,154,152
2021-08-23 03:00:00,109,91,91
2021-08-23 04:00:00,101,81,81
2021-08-23 05:00:00,132,116,115
2021-08-23 06:00:00,451,369,367
2021-08-23 07:00:00,916,700,693
2021-08-23 08:00:00,1741,1090,1067
2021-08-23 09:00:00,8387,2205,2139
2021-08-23 10:00:00,11733,3409,3323
2021-08-23 11:00:00,10818,2569,2486
2021-08-23 12:00:00,11986,1953,1920
2021-08-23 13:00:00,10893,1969,1892
2021-08-23 14:00:00,11585,2124,2042
2021-08-23 15:00:00,10588,2718,2601
2021-08-23 16:00:00,10463,2484,2391
2021-08-23 17:00:00,13419,2229,2147
2021-08-23 18:00:00,14778,1756,1711
2021-08-23 19:00:00,9351,1546,1508
2021-08-23 20:00:00,7413,1303,1275
2021-08-23 21:00:00,7757,1362,1339
2021-08-23 22:00:00,8468,999,969
2021-08-23 23:00:00,5806,646,633
2021-08-24 00:00:00,2863,526,509
2021-08-24 01:00:00,430,242,231
2021-08-24 02:00:00,207,142,142
2021-08-24 03:00:00,107,92,92
2021-08-24 04:00:00,92,74,72
2021-08-24 05:00:00,151,127,127
2021-08-24 06:00:00,438,360,357
2021-08-24 07:00:00,835,624,620
2021-08-24 08:00:00,1523,1016,992
2021-08-24 09:00:00,8121,2094,2006
2021-08-24 10:00:00,16900,3257,3166
2021-08-24 11:00:00,16020,2002,1951
2021-08-24 12:00:00,16805,1857,1825
2021-08-24 13:00:00,15862,1860,1765
2021-08-24 14:00:00,12552,2158,2067
2021-08-24 15:00:00,10562,2587,2477
2021-08-24 16:00:00,10802,3028,2926
2021-08-24 17:00:00,11401,1948,1871
2021-08-24 18:00:00,13691,1663,1612
2021-08-24 19:00:00,13500,1352,1319
